,Name,CanonSmiles,logp,mw,tpsa,n_hba,n_hbd,ro5,pfizer_rule_passed,gsk_rule_passed,goldentriangle_rule_passed,qed,sascore,sascore,mce18,npscore,qed_passed,sascore_passed,fsp3_passed,mce18_passed,pains_Disposed,pains_MatchedAtoms,pains_MatchedNames,alarmnmr_Disposed,alarmnmr_MatchedAtoms,alarmnmr_MatchedNames,bms_Disposed,bms_MatchedAtoms,bms_MatchedNames,chelator_Disposed,chelator_MatchedAtoms,chelator_MatchedNames
9329,L-Lactic acid,C[C@H](O)C(=O)O,-0.5482,90.031694052,57.53,2,2,5,True,True,False,0.45393595064720316,2.3256738558919103,0.6666666666666666,2.0,0.5321158785734666,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9330,DL-alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,8.840260000000002,430.38108084,29.46,2,1,4,False,False,False,0.35864394447897774,3.77976479049606,0.7931034482758621,56.07692307692308,1.4998346307745098,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((9, 8, 6, 5, 4, 30, 2, 1),)]",['[OH]c1ccc(O)cc1'],Rejected,"[((14, 15, 16, 17, 19, 20, 21, 22, 24, 25), (15, 16, 17, 19, 20, 21, 22, 24, 25, 26), (16, 17, 19, 20, 21, 22, 24, 25, 26, 27), (17, 19, 20, 21, 22, 24, 25, 26, 27, 28), (17, 19, 20, 21, 22, 24, 25, 26, 27, 29), (18, 17, 19, 20, 21, 22, 24, 25, 26, 27))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
9331,DL-alpha tocopheryl acetate,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,9.059960000000002,472.39164552399996,35.53,3,0,4,False,False,False,0.21204366595811164,3.8448071339272865,0.7741935483870968,59.07272727272728,1.3513209120607799,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((17, 18, 19, 20, 22, 23, 24, 25, 27, 28), (18, 19, 20, 22, 23, 24, 25, 27, 28, 29), (19, 20, 22, 23, 24, 25, 27, 28, 29, 30), (20, 22, 23, 24, 25, 27, 28, 29, 30, 31), (20, 22, 23, 24, 25, 27, 28, 29, 30, 32), (21, 20, 22, 23, 24, 25, 27, 28, 29, 30))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
9332,Povidone K30,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,8.840260000000002,430.38108084,29.46,2,1,4,False,False,False,0.35864394447897774,3.77976479049606,0.7931034482758621,56.07692307692308,1.4998346307745098,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((9, 8, 6, 5, 4, 30, 2, 1),)]",['[OH]c1ccc(O)cc1'],Rejected,"[((14, 15, 16, 17, 19, 20, 21, 22, 24, 25), (15, 16, 17, 19, 20, 21, 22, 24, 25, 26), (16, 17, 19, 20, 21, 22, 24, 25, 26, 27), (17, 19, 20, 21, 22, 24, 25, 26, 27, 28), (17, 19, 20, 21, 22, 24, 25, 26, 27, 29), (18, 17, 19, 20, 21, 22, 24, 25, 26, 27))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
9333,Acetylcysteine zinc,CC(=O)N[C@@H](CS)C(=O)O.[Zn],-0.49699999999999994,226.959456348,66.4,3,3,5,True,True,True,0.450881998161807,2.819916424968067,0.6,1.0,0.20226522918022727,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((5, 6),), ((6, 5, 4, 7, 8),)]","['[SH]', 'SCCC=O']",Rejected,"[((10,),)]",['contains_metal'],Accepted,['-'],['-']
9334,Acetylcysteine amide,CC(=O)N[C@@H](CS)C(N)=O,-1.0938000000000005,162.04629856,72.19,3,3,5,True,True,False,0.46115418009091746,2.734151514517949,0.6,3.0,-0.22915419466740006,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((5, 6),), ((6, 5, 4, 7, 9),)]","['[SH]', 'SCCC=O']",Accepted,['-'],['-'],Accepted,['-'],['-']
9335,Calcium phosphate dihydrate,O.O.O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],-8.440999999999999,345.81574252800004,235.5,8,0,4,True,True,False,0.3003948028465832,5.29692527766535,0.0,-0.0,-0.008995658494259994,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((3, 4, 2, 8, 9, 7), (3, 4, 2, 8, 10, 7), (3, 4, 2, 8, 11, 7), (3, 5, 2, 8, 9, 7), (3, 5, 2, 8, 10, 7), (3, 5, 2, 8, 11, 7), (3, 6, 2, 8, 9, 7), (3, 6, 2, 8, 10, 7), (3, 6, 2, 8, 11, 7))]",['gte_2_free_phos'],Accepted,['-'],['-']
9336,Sodium ascorbate,O=C1OC([C@@H](O)CO)C(=O)[C-]1O.[Na+],-5.2574099999999975,198.014032224,104.06000000000002,6,3,5,True,True,False,0.23249006132760908,5.188636487312974,0.5,13.333333333333334,1.0282999042350924,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((2, 1, 0),)]",['O=C1CCCCO1'],Accepted,['-'],['-'],Accepted,['-'],['-']
9339,Niacinamide ascorbate,NC(=O)c1cccnc1.O=C1C(O)=C(O)OC1C(O)CO,-1.2268999999999992,298.080100788,163.20000000000002,8,5,4,True,True,True,0.4628418662276459,3.5921354126813716,0.25,31.333333333333332,0.3223921318460238,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((13, 11, 10, 9, 16),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9340,Zinc acetate,CC(=O)[O-].CC(=O)[O-].[Zn+2],-2.490099999999999,181.955750872,80.25999999999999,4,0,5,True,True,False,0.38930439097359454,3.5523447493070046,0.5,-0.0,-0.07155704622941111,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((8,),)]",['contains_metal'],Accepted,['-'],['-']
9342,Ferrous succinate,CC(=O)O[Zn]OC(C)=O,0.0250999999999999,181.955750872,52.6,4,0,5,True,True,False,0.566816137903369,4.479597237994787,0.5,0.0,0.2602748727884778,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((4,),)]",['contains_metal'],Accepted,['-'],['-']
9344,Ferrous fumarate,O=C([O-])/C=C\C(=O)[O-].[Fe+2],-2.9600999999999997,169.930246044,80.25999999999999,4,0,5,True,True,False,0.3271514378058762,4.822849985247536,0.0,0.0,-0.056951875253544455,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((8,),)]",['contains_metal'],Accepted,['-'],['-']
9345,Potassium triiodide,[I-].[I-].[I-].[K+].[K+].[K+],-17.976,497.60453904,0.0,0,0,5,True,False,False,0.2303524609207886,5.849136174269434,0.0,-0.0,0.0,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((0, 1, 2),)]",['gte_3_iodine'],Accepted,['-'],['-']
9346,Zinc glycinate,NCC(=O)[O-].NCC(=O)[O-].[Zn+2],-4.6125,211.977548936,132.3,6,2,5,True,True,False,0.443569606485413,4.075742811213617,0.5,-0.0,-0.0911529365885818,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((10,),)]",['contains_metal'],Accepted,['-'],['-']
9347,Zinc carbonate,O=C([O-])[O-].[Zn+2],-2.4495,123.91388606,63.19,3,0,5,True,True,False,0.33773474806008985,4.8612899207499005,0.0,-0.0,-0.29702019595778,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((4,),)]",['contains_metal'],Accepted,['-'],['-']
9348,Manganese citrate,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Mn+3],-5.2551,243.9415726,140.62,7,1,4,True,True,False,0.4758944197202952,4.885539326950879,0.5,0.0,0.1996347770237214,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((13,),), ((1, 0, 2, 7, 8, 9, 10, 11, 12),)]","['contains_metal', 'gte_3_COOH']",Accepted,['-'],['-']
9351,Potassium acetate,CC(=O)[O-].[K+],-4.2398,97.977011016,40.129999999999995,2,0,5,True,True,False,0.287927067739671,3.634397613057593,0.5,-0.0,-0.12880268321294003,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9352,Potassium sulfate,O=S(=O)([O-])[O-].[K+].[K+],-7.33,173.87914284000001,80.26,4,0,5,True,True,False,0.2075047553188194,4.546304355754847,0.0,-0.0,-0.4709574046681286,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 0, 2),)]",['S(=O)(=O)'],Accepted,['-'],['-'],Accepted,['-'],['-']
9354,Ferrous glycine sulfate,O=S(=O)([O-])[O-].[K+].[K+],-7.33,173.87914284000001,80.26,4,0,5,True,True,False,0.2075047553188194,4.546304355754847,0.0,-0.0,-0.4709574046681286,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 0, 2),)]",['S(=O)(=O)'],Accepted,['-'],['-'],Accepted,['-'],['-']
9355,"Sodium phosphate, dibasic",O.O=P([O-])([O-])O.[Na+].[Na+],-9.0093,159.95134838599998,114.92,3,1,5,True,True,False,0.2794504412771561,5.3889793362320795,0.0,-0.0,0.22487299662326252,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9358,Lithium citrate,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],-14.240600000000004,210.05154115,140.62,7,1,4,True,True,False,0.4435731304437239,5.082901881941739,0.5,0.0,0.17468042989575622,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((1, 0, 2, 7, 8, 9, 10, 11, 12),)]",['gte_3_COOH'],Accepted,['-'],['-']
9359,Lithium succinate,O=C([O-])CCC(=O)[O-].[Li+].[Li+],-8.725600000000004,130.04296770800002,80.25999999999999,4,0,5,True,True,False,0.35504299619112556,4.827137898144046,0.5,-0.0,-0.14677282533719,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9360,Lithium carbonate,O=C([O-])[O-].[Li+].[Li+],-8.439,74.01675296,63.19,3,0,5,True,True,False,0.2678662993265662,5.035844394440007,0.0,-0.0,-0.2475168299648167,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9362,Acetate,CC(=O)[O-],-1.2438,59.01385291591001,40.129999999999995,2,0,5,True,True,False,0.3497740223042638,3.065665354160288,0.5,0.0,-0.16100335401617502,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9363,Mometasone furoate,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,4.869200000000005,520.1419440399999,93.81,6,1,4,True,False,False,0.44910184900220873,4.8339844604745466,0.5925925925925926,128.09302325581396,1.4590468698161176,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((7, 8, 9, 10, 11), (12, 11, 9, 10, 8))]",['C=CC(=O)C'],Rejected,"[((31, 32, 33, 34),), ((33, 34),), ((15, 16, 13, 17, 4),)]","['alpha_halo_carbonyl', 'primary_halide_sulfate', 'tertiary_halide_sulfate']",Accepted,['-'],['-']
9365,Magnesium levulinate,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Mg+2],-2.169799999999997,254.06407986800002,114.4,6,0,5,True,True,False,0.49829629957859345,3.5671013183316163,0.6,-0.0,0.10594965073460587,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9366,Magnesium lactate,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Mg+2],-4.146599999999998,202.03277974000002,120.72,6,2,5,True,True,False,0.4386318482216135,4.385946102697589,0.6666666666666666,-1.0,0.05324396228721539,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9368,Aluminium phosphate,O=P([O-])([O-])[O-].[Al+3],-3.2054,121.93495874000003,86.25,4,0,5,True,True,False,0.24973099982868366,5.3655137650693785,0.0,0.0,-0.022489146235649987,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((5,),)]",['contains_metal'],Accepted,['-'],['-']
9369,Aluminum acetate,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3],-4.112199999999998,204.021451638,120.38999999999999,6,0,5,True,True,False,0.36944304162822394,3.1866998253066825,0.5,-0.0,-0.049539493543438465,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((12,),), ((1, 2, 3, 5, 6, 7, 9, 10, 11),)]","['contains_metal', 'gte_3_COOH']",Accepted,['-'],['-']
9373,Phosphate ion,O=P([O-])([O-])[O-],-2.8246,94.95506584973002,86.25,4,0,5,True,True,False,0.30334423978577885,5.118539151519132,0.0,0.0,-0.026986975482779986,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9376,Chromic citrate,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Cr+3],-5.2551,240.944035,140.62,7,1,4,True,True,False,0.5063591680347362,4.885539326950879,0.5,0.0,0.1996347770237214,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((13,),), ((1, 0, 2, 7, 8, 9, 10, 11, 12),)]","['contains_metal', 'gte_3_COOH']",Accepted,['-'],['-']
9377,Chromic nitrate,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],-0.7198000000000002,237.90396108000002,198.6,9,0,4,True,True,True,0.38498267018759147,2.7599873749583637,0.0,-0.0,-0.3564009232482231,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((12,),)]",['contains_metal'],Accepted,['-'],['-']
9379,Chromium nicotinate,O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.[Cr+3],-1.6671999999999974,418.013117604,159.06,9,0,4,True,False,True,0.4846159643721821,3.1475048713182296,0.0,7.0,-0.3381776066795358,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((27,),), ((1, 0, 2, 10, 9, 11, 19, 18, 20),)]","['contains_metal', 'gte_3_COOH']",Accepted,['-'],['-']
9380,Chromous sulfate,O=S(=O)([O-])[O-].[Cr+2],-1.3404999999999996,147.89223698,80.26,4,0,5,True,True,False,0.3142126441330505,4.2426158629714745,0.0,0.0,-0.54945030544615,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 0, 2),)]",['S(=O)(=O)'],Rejected,"[((5,),)]",['contains_metal'],Accepted,['-'],['-']
9381,Carbonate ion,O=C([O-])[O-],-2.447,59.98584101982,63.19,3,0,5,True,True,False,0.3115551865739392,4.242623046467981,0.0,0.0,-0.371275244947225,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9388,Hydrocortisone aceponate,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,3.3133000000000017,460.246103492,106.97000000000001,7,1,5,True,False,False,0.6273259328568856,4.470477950463888,0.7692307692307693,78.26086956521739,1.9454988086239209,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((19, 20, 21, 22, 23),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9389,Hydrocortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.3524000000000003,404.219888744,100.90000000000002,6,2,5,True,False,True,0.7005234282178955,4.336163812955055,0.782608695652174,77.8048780487805,2.169548057666324,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((15, 16, 17, 18, 19),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9390,Hydrocortisone butyrate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,3.132600000000002,432.25118887199994,100.90000000000002,6,2,5,True,False,True,0.6475279981236738,4.466994816812962,0.8,76.04444444444445,2.1402749878308125,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((17, 18, 19, 20, 21),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9391,Hydrocortisone cypionate,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,4.302900000000004,486.2981390639999,100.9,6,2,5,True,False,False,0.5429922145181357,4.370741642894342,0.8275862068965517,89.66037735849058,1.623049360873417,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((7, 6, 4, 5, 3),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9392,Hydrocortisone phosphate,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(=O)COP(=O)(O)O,1.8986,442.1756545819999,141.36,6,4,4,True,False,True,0.4839209730150783,4.549776407889429,0.8095238095238095,84.84210526315789,2.18962540394354,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((7, 6, 4, 5, 3),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9393,Hydrocortisone probutate,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.093500000000003,488.27740362,106.97000000000001,7,1,5,True,False,False,0.5378739644790023,4.493965583239711,0.7857142857142857,76.8,1.7566948001455256,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((21, 22, 23, 24, 25),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9394,Hydrocortisone valerate,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,3.522700000000002,446.26683893599994,100.90000000000002,6,2,5,True,False,True,0.6056137866355813,4.441659591517649,0.8076923076923077,75.27659574468085,2.046496726009943,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((18, 19, 20, 21, 22),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9395,Hydrocortisone succinate,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,2.1973,462.22536804799984,138.2,7,3,5,True,False,False,0.5108373230056191,4.342024104310042,0.76,79.0909090909091,1.7912243725803756,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((7, 6, 4, 5, 3),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9396,Sulfate ion,O=S(=O)([O-])[O-],-1.3379999999999996,95.95282663982002,80.26,4,0,5,True,True,False,0.2759217158460571,3.7999837669037486,0.0,0.0,-0.65934036653538,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 0, 2),)]",['S(=O)(=O)'],Accepted,['-'],['-'],Accepted,['-'],['-']
9403,Ursadiol,CC1(C)CC[C@@]2(C)C(=C3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H]2O)C1,7.28380000000001,442.38108084,40.46,2,2,4,False,False,False,0.3868261505548609,4.775752444195646,0.9333333333333333,104.89655172413794,3.009070032137509,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9404,Peracetic acid,CC(=O)OO,0.02249999999999991,76.016043988,46.53,3,1,5,True,True,False,0.32660825869027316,2.55597103963102,0.5,0.0,1.7865866147992602,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((3, 4),)]",['peroxide'],Accepted,['-'],['-']
9405,Ethylhexylglycerin,CCCCCCOC(CC)C(O)CO,1.7151,204.172544628,49.69,3,2,5,True,True,True,0.562151897819459,3.0679909869638973,1.0,2.0,0.8780614947224645,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9406,Tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,1.3957,370.11896656000005,106.26000000000002,8,1,5,True,True,True,0.7396454416164582,3.1463676940960426,0.23529411764705882,70.19047619047619,-1.458534120143511,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((18, 19, 20),)]",['O=C1CCCCO1'],Accepted,['-'],['-'],Accepted,['-'],['-']
9407,Hydroxyprogesterone,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.8384000000000027,330.21949481999997,54.37,3,1,5,False,True,True,0.7945777931739687,4.0678517684852835,0.8095238095238095,73.89473684210526,1.994170231139883,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((11, 12, 13, 14, 15),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9410,Phosphate ion P-32,O=[32P]([O-])([O-])[O-],-2.8246,95.95521148973002,86.25,4,0,5,True,True,False,0.30404780913989116,5.118539151519132,0.0,0.0,-0.026986975482779986,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9412,Eslicarbazepine,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,2.4929000000000006,254.105527688,66.56,2,2,5,True,True,True,0.7581194848865717,2.695405860597722,0.13333333333333333,51.76470588235294,0.05765442378797364,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9417,Segesterone acetate,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,4.185200000000004,370.21440943999994,60.440000000000005,4,0,5,False,False,True,0.5402057989764432,4.553914724103084,0.6956521739130435,72.0,2.1653638947747478,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((7, 8, 9, 10, 11),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9418,Segesterone,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(O)C(C)=O,3.6144000000000025,328.20384475599997,54.37,3,1,5,False,True,True,0.7481313671702654,4.563485334918849,0.7142857142857143,70.77777777777779,2.265999191107175,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((7, 8, 9, 10, 11),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
9419,Caprylyl glycol,CCCCCCC(O)CO,1.3099999999999998,146.130679816,40.46,2,2,5,True,True,False,0.5545793312685284,2.3621775658000015,1.0,1.0,1.5864631130268203,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9420,Loteprednol,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)OCCl,2.7357000000000014,394.15470164399994,83.83,5,2,5,True,True,True,0.555403782245078,4.588505860666784,0.7142857142857143,74.66666666666666,2.205086281344977,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((2, 3, 4, 5, 6), (7, 6, 4, 5, 3))]",['C=CC(=O)C'],Rejected,"[((25, 26),)]",['primary_halide_sulfate'],Accepted,['-'],['-']
9421,Edetate calcium disodium anhydrous,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+],-13.782800000000009,374.001494884,167.0,10,0,4,True,True,False,0.3166797913329394,4.573820008530333,0.6,0.0,-0.4444445658126913,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((1, 0, 2, 9, 10, 11, 13, 14, 15), (1, 0, 2, 9, 10, 11, 17, 18, 19), (1, 0, 2, 13, 14, 15, 17, 18, 19), (9, 10, 11, 13, 14, 15, 17, 18, 19))]",['gte_3_COOH'],Accepted,['-'],['-']
9422,Edetate copper disodium,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Cu+2].[Na+].[Na+],-13.404500000000008,396.968501404,167.0,10,0,4,True,True,False,0.3051020143042291,4.607823644893971,0.6,0.0,-0.4444445658126913,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((20,),), ((1, 0, 2, 9, 10, 11, 13, 14, 15), (1, 0, 2, 9, 10, 11, 17, 18, 19), (1, 0, 2, 13, 14, 15, 17, 18, 19), (9, 10, 11, 13, 14, 15, 17, 18, 19))]","['contains_metal', 'gte_3_COOH']",Accepted,['-'],['-']
9423,Edetate disodium anhydrous,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+],-10.732600000000007,336.054553968,161.34,8,2,4,True,True,False,0.3464484652222726,3.6683274489267026,0.6,0.0,-0.35962121074090453,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9424,Sodium phosphate tribasic dodecahydrate,O.O.O.O.O.O.O.O.O.O.O.O.O=P([O-])([O-])[O-].[Na+].[Na+].[Na+],-21.709000000000028,380.04950415800005,464.25,4,0,4,True,True,False,0.29116253345444865,5.779316981017022,0.0,-0.0,-0.0067467438706949965,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9425,Acetyl chloride,CC(=O)Cl,0.7717,77.987242396,17.07,1,0,5,True,True,False,0.3913403492364148,2.2578115080064425,0.5,0.0,-0.216718779750925,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((2, 1, 3),)]",['carbonyl_halide'],Accepted,['-'],['-']
9426,Nandrolone hydrogen sulfate,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OS(=O)(=O)O,3.316200000000001,354.1500949319999,80.67,4,1,5,True,True,True,0.7695318581084005,4.2556275643312285,0.8333333333333334,71.21212121212122,2.3822011202563838,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((8, 9, 10, 11, 12),), ((20, 21, 22),)]","['C=CC(=O)C', 'S(=O)(=O)']",Rejected,"[((18, 19),)]",['secondary_halide_sulfate'],Accepted,['-'],['-']
9427,Meprednisone acetate,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,2.5826000000000002,414.20423867999995,97.74000000000001,6,1,5,True,False,True,0.7131011010042113,4.536955895068917,0.6666666666666666,76.5,2.028517110000947,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((16, 17, 18, 19, 20), (21, 20, 18, 19, 17))]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
